run_ts,date,away,home,p_home,exp_total,p_over,total_line,home_ml,away_ml,market_p_home,best_side,best_edge,high_ev
2026-07-30T15:39:14+00:00,2026-07-30,Chicago Cubs,St. Louis Cardinals,0.47575,10.06,0.5738,8.5,-106.0,106.0,0.5146,away,0.032,0
2026-07-30T15:39:14+00:00,2026-07-30,Pittsburgh Pirates,Cincinnati Reds,0.4178,10.71,0.6065,8.5,104.0,-104.0,0.4902,away,0.0496,1
2026-07-30T15:39:14+00:00,2026-07-30,Miami Marlins,New York Mets,0.50292,8.16,0.4272,8.5,-118.0,118.0,0.5413,away,0.0392,1
2026-07-30T15:39:14+00:00,2026-07-30,Washington Nationals,Atlanta Braves,0.57568,10.79,0.6109,8.5,-139.0,139.0,0.5816,away,0.0269,0
2026-07-30T15:39:14+00:00,2026-07-30,Boston Red Sox,Athletics,0.36828,9.44,0.5245,8.5,160.0,-160.0,0.3846,home,0.0195,0
2026-07-30T15:39:14+00:00,2026-07-30,San Francisco Giants,San Diego Padres,0.47527,8.91,0.4855,8.5,-140.0,140.0,0.5833,away,0.1011,1
2026-07-30T15:39:14+00:00,2026-07-30,Seattle Mariners,Los Angeles Dodgers,0.55425,9.06,0.501,8.5,-141.0,141.0,0.5851,away,0.046,1
2026-07-31T14:01:06+00:00,2026-07-31,New York Yankees,Chicago Cubs,0.56791,9.34,0.5249,8.5,-141.0,141.0,0.5851,away,0.0361,1
2026-07-31T14:01:06+00:00,2026-07-31,Pittsburgh Pirates,Cincinnati Reds,0.40848,10.0,0.5653,8.5,116.0,-116.0,0.463,away,0.0292,0
2026-07-31T14:01:06+00:00,2026-07-31,Philadelphia Phillies,Baltimore Orioles,0.53701,9.4,0.5294,8.5,-106.0,106.0,0.5146,home,0.0121,0
2026-07-31T14:01:06+00:00,2026-07-31,St. Louis Cardinals,Toronto Blue Jays,0.5844,7.86,0.3952,8.5,-166.0,166.0,0.6241,away,0.0631,1
2026-07-31T14:01:06+00:00,2026-07-31,Arizona Diamondbacks,Cleveland Guardians,0.5214,8.45,0.4546,8.5,-133.0,133.0,0.5708,away,0.0554,1
2026-07-31T14:01:06+00:00,2026-07-31,Chicago White Sox,Tampa Bay Rays,0.63655,8.79,0.4792,8.5,-127.0,127.0,0.5595,home,0.04,1
2026-07-31T14:01:06+00:00,2026-07-31,Miami Marlins,New York Mets,0.48436,9.11,0.5016,8.5,-118.0,118.0,0.5413,away,0.0525,1
2026-07-31T14:01:06+00:00,2026-07-31,Washington Nationals,Atlanta Braves,0.46049,9.85,0.5549,8.5,-109.0,109.0,0.5215,away,0.05,1
2026-07-31T14:01:06+00:00,2026-07-31,Texas Rangers,Houston Astros,0.55943,9.18,0.5121,8.5,-118.0,118.0,0.5413,home,0.0016,0
2026-07-31T14:01:06+00:00,2026-07-31,Kansas City Royals,Colorado Rockies,0.45572,10.79,0.6184,8.5,102.0,-102.0,0.495,away,0.0269,0
2026-07-31T14:01:06+00:00,2026-07-31,Milwaukee Brewers,Los Angeles Angels,0.3529,10.59,0.5954,8.5,154.0,-154.0,0.3937,away,0.0011,0
2026-07-31T14:01:06+00:00,2026-07-31,Detroit Tigers,Athletics,0.33826,10.37,0.5812,8.5,145.0,-145.0,0.4082,away,0.0266,0
2026-07-31T14:01:06+00:00,2026-07-31,San Francisco Giants,San Diego Padres,0.60114,8.05,0.4173,8.5,-134.0,134.0,0.5726,home,0.0006,0
2026-07-31T14:01:06+00:00,2026-07-31,Boston Red Sox,Los Angeles Dodgers,0.52418,8.03,0.4118,8.5,-113.0,113.0,0.5305,away,0.0131,0
2026-07-31T14:01:06+00:00,2026-07-31,Minnesota Twins,Seattle Mariners,0.57809,8.13,0.4229,8.5,-155.0,155.0,0.6078,away,0.0514,1
2026-08-01T14:01:28+00:00,2026-08-01,St. Louis Cardinals,Toronto Blue Jays,0.48992,8.7,0.471,8.5,-135.0,135.0,0.5745,away,0.0817,1
2026-08-01T14:01:28+00:00,2026-08-01,Minnesota Twins,Seattle Mariners,0.595,8.38,0.4422,8.5,-149.0,149.0,0.5984,away,0.0296,0
2026-08-01T14:01:28+00:00,2026-08-01,Chicago White Sox,Tampa Bay Rays,0.53604,8.39,0.4429,8.5,-154.0,154.0,0.6063,away,0.0803,1
2026-08-01T14:01:28+00:00,2026-08-01,Miami Marlins,New York Mets,0.54775,8.45,0.4501,8.5,-119.0,119.0,0.5434,away,0.009,0
2026-08-01T14:01:28+00:00,2026-08-01,Pittsburgh Pirates,Cincinnati Reds,0.43885,9.62,0.5434,8.5,108.0,-108.0,0.4808,away,0.0249,0
2026-08-01T14:01:28+00:00,2026-08-01,Philadelphia Phillies,Baltimore Orioles,0.41471,8.75,0.4726,8.5,130.0,-130.0,0.4348,home,0.0036,0
2026-08-01T14:01:28+00:00,2026-08-01,Texas Rangers,Houston Astros,0.47902,8.98,0.4909,8.5,117.0,-117.0,0.4608,home,0.0241,0
2026-08-01T14:01:28+00:00,2026-08-01,Arizona Diamondbacks,Cleveland Guardians,0.56694,7.95,0.4018,8.5,-158.0,158.0,0.6124,away,0.0641,1
2026-08-01T14:01:28+00:00,2026-08-01,Washington Nationals,Atlanta Braves,0.62169,10.49,0.5989,8.5,-161.0,161.0,0.6169,away,0.0285,0
2026-08-01T14:01:28+00:00,2026-08-01,New York Yankees,Chicago Cubs,0.40841,8.37,0.4427,8.5,-100.0,-100.0,0.5,away,0.0662,1
2026-08-01T14:01:28+00:00,2026-08-01,Kansas City Royals,Colorado Rockies,0.48805,11.5,0.6513,8.5,-108.0,108.0,0.5192,away,0.0278,0
2026-08-01T14:01:28+00:00,2026-08-01,San Francisco Giants,San Diego Padres,0.49333,9.1,0.5036,8.5,-134.0,134.0,0.5726,away,0.0774,1
2026-08-01T14:01:28+00:00,2026-08-01,Boston Red Sox,Los Angeles Dodgers,0.64583,7.75,0.3809,8.5,-151.0,151.0,0.6016,home,0.0048,0
2026-08-01T14:01:28+00:00,2026-08-01,Milwaukee Brewers,Los Angeles Angels,0.49812,9.49,0.5351,8.5,108.0,-108.0,0.4808,home,0.0179,0
2026-08-01T14:01:28+00:00,2026-08-01,Detroit Tigers,Athletics,0.43471,10.88,0.6207,8.5,135.0,-135.0,0.4255,home,0.0274,0
2026-08-04T16:26:33+00:00,2026-08-04,Los Angeles Angels,Baltimore Orioles,0.59405,9.82,0.5584,8.5,-137.0,137.0,0.5781,away,0.01,0
2026-08-04T16:26:33+00:00,2026-08-04,New York Mets,Cleveland Guardians,0.5539,8.36,0.4429,8.5,-140.0,140.0,0.5833,away,0.0445,1
2026-08-04T16:26:33+00:00,2026-08-04,Athletics,Cincinnati Reds,0.51661,9.98,0.5712,8.5,-121.0,121.0,0.5475,away,0.0356,1
2026-08-04T16:26:33+00:00,2026-08-04,Washington Nationals,Philadelphia Phillies,0.58172,9.98,0.5693,8.5,-242.0,242.0,0.7076,away,0.1486,1
2026-08-04T16:26:33+00:00,2026-08-04,St. Louis Cardinals,New York Yankees,0.56177,9.0,0.4978,8.5,-178.0,178.0,0.6403,away,0.0957,1
2026-08-04T16:26:33+00:00,2026-08-04,Chicago White Sox,Boston Red Sox,0.49242,8.95,0.4917,8.5,-120.0,120.0,0.5455,away,0.0509,1
2026-08-04T16:26:33+00:00,2026-08-04,Miami Marlins,Atlanta Braves,0.58632,9.48,0.5284,8.5,-133.0,133.0,0.5708,away,0.0084,0
2026-08-04T16:26:33+00:00,2026-08-04,Minnesota Twins,Kansas City Royals,0.4479,9.66,0.5463,8.5,132.0,-132.0,0.431,home,0.0314,0
2026-08-04T16:26:33+00:00,2026-08-04,Pittsburgh Pirates,Milwaukee Brewers,0.5961,9.53,0.5367,8.5,-134.0,134.0,0.5726,away,0.0031,0
2026-08-04T16:26:33+00:00,2026-08-04,Los Angeles Dodgers,Chicago Cubs,0.36405,8.78,0.4762,8.5,192.0,-192.0,0.3425,home,0.0585,1
2026-08-04T16:26:33+00:00,2026-08-04,San Francisco Giants,Texas Rangers,0.52633,8.85,0.483,8.5,-177.0,177.0,0.639,away,0.12,1
2026-08-04T16:26:33+00:00,2026-08-04,Toronto Blue Jays,Houston Astros,0.53243,9.17,0.5131,8.5,-119.0,119.0,0.5434,away,0.02,0
2026-08-04T16:26:33+00:00,2026-08-04,Tampa Bay Rays,Colorado Rockies,0.50827,10.62,0.6076,8.5,150.0,-150.0,0.4,home,0.1059,1
2026-08-04T16:26:33+00:00,2026-08-04,San Diego Padres,Arizona Diamondbacks,0.63876,9.59,0.5357,8.5,-112.0,112.0,0.5283,home,0.0728,1
2026-08-04T16:26:33+00:00,2026-08-04,Detroit Tigers,Seattle Mariners,0.52154,7.62,0.369,8.5,-118.0,118.0,0.5413,away,0.0258,0
2026-08-06T14:02:44+00:00,2026-08-06,Los Angeles Angels,Baltimore Orioles,0.62439,10.17,0.5806,8.5,-174.0,174.0,0.635,away,0.0446,1
2026-08-06T14:02:44+00:00,2026-08-06,Athletics,Cincinnati Reds,0.57396,9.92,0.5644,8.5,-151.0,151.0,0.6016,away,0.0482,1
2026-08-06T14:02:44+00:00,2026-08-06,New York Mets,Cleveland Guardians,0.54574,8.18,0.4254,8.5,-110.0,110.0,0.5238,home,0.0091,0
2026-08-06T14:02:44+00:00,2026-08-06,Pittsburgh Pirates,Milwaukee Brewers,0.5332,9.2,0.5132,8.5,-118.0,118.0,0.5413,away,0.0174,0
2026-08-06T14:02:44+00:00,2026-08-06,Toronto Blue Jays,Chicago Cubs,0.48117,8.36,0.4442,8.5,109.0,-109.0,0.4785,home,0.008,0
2026-08-06T14:02:44+00:00,2026-08-06,Detroit Tigers,Seattle Mariners,0.53375,7.69,0.3799,8.5,-119.0,119.0,0.5434,away,0.0191,0
2026-08-06T14:02:44+00:00,2026-08-06,Washington Nationals,Philadelphia Phillies,0.66555,10.1,0.5758,8.5,-291.0,291.0,0.7442,away,0.1229,1
2026-08-06T14:02:44+00:00,2026-08-06,Chicago White Sox,Boston Red Sox,0.62977,9.32,0.5228,8.5,-166.0,166.0,0.6241,away,0.0297,0
2026-08-06T14:02:44+00:00,2026-08-06,Miami Marlins,Atlanta Braves,0.59589,9.01,0.5013,8.5,-133.0,133.0,0.5708,away,0.0014,0
2026-08-06T14:02:44+00:00,2026-08-06,Minnesota Twins,Kansas City Royals,0.51932,9.37,0.5231,8.5,-115.0,115.0,0.5349,away,0.021,0
2026-08-06T14:02:44+00:00,2026-08-06,San Diego Padres,Arizona Diamondbacks,0.56432,10.18,0.5804,8.5,-100.0,-100.0,0.5,home,0.0464,1
2026-08-07T16:14:51+00:00,2026-08-07,New York Mets,Pittsburgh Pirates,0.58001,8.59,0.4642,8.5,-123.0,123.0,0.5516,home,0.0062,0
2026-08-07T16:14:51+00:00,2026-08-07,Toronto Blue Jays,Philadelphia Phillies,0.63454,8.15,0.4195,8.5,-196.0,196.0,0.6622,away,0.0642,1
2026-08-07T16:14:51+00:00,2026-08-07,Cincinnati Reds,Washington Nationals,0.62641,11.08,0.6323,8.5,-110.0,110.0,0.5238,home,0.0681,1
